clearance_share,collisions,collisions_total,config_id,controller,d_delay_se,d_delay_vs_default,d_maxwait_se,d_maxwait_vs_default,emergency_stops,emergency_stops_total,is_default,max_norm_wait,mean_vehicle_queue,pedestrian_wait_mean_s,person_delay_s,phase_switches,runs,vehicle_stop_time_mean_s,vehicle_stopped_wait_p95_s,worst_scenario_max_norm_wait,p:controller.debt_eta,p:controller.debt_kappa,p:controller.delta,p:controller.horizon_s,p:controller.switch_cost,p:signal.fixed_cycle_s,p:signal.fixed_timing,p:signal.service_duration_s
0.18606349206349207,0.0,0.0,efpb__015,efpb,0.42723329886394534,1.0838787335418603,0.021213146844341974,0.0997142857142857,0.0,0.0,False,0.5222857142857142,9.364285714285714,18.20372216005309,17.928219919579217,64.17142857142858,35,18.344962017813188,24.34285714285714,0.844,1,4,0,30,,,,25
0.18482539682539684,0.0,0.0,efpb__016,efpb,0.1496263108783973,-0.2817230138145683,0.007002657701612609,0.006857142857142855,0.0,0.0,False,0.42942857142857144,9.133968253968254,14.538957915952203,16.562618172222788,65.57142857142857,35,17.649213444396807,21.542857142857144,0.5640000000000001,2,4,0.1,60,,,,25
0.18136507936507937,0.0,0.0,efpb__017,efpb,15.813786084470507,22.152260571242273,0.33617417454386955,0.928,0.0,0.0,False,1.3505714285714285,9.996571428571428,55.87748690010671,38.99660175727963,65.57142857142857,35,41.73874482326436,50.6,5.162,1.0,0,0.1,90,,,,15
0.18114285714285713,0.0,0.0,efpb__018,efpb,15.81304247802422,22.169751878017546,0.33594866125823525,0.9305714285714286,0.0,0.0,False,1.3531428571428572,9.997492063492063,55.901694643530355,39.014093064054904,65.48571428571428,35,41.76827521029305,50.74285714285714,5.162,2,4,0.05,90,,,,15
0.1852063492063492,0.0,0.0,efpb__019,efpb,0.46392712069016606,1.2119844790729426,0.025383682406873376,0.07114285714285713,0.0,0.0,False,0.4937142857142857,9.535396825396825,18.102752621643013,18.0563256651103,64.37142857142857,35,18.526423416432706,23.97142857142857,0.838,1,2,0.2,30,,,,35
0.18333333333333332,0.0,0.0,efpb__020,efpb,0.45749257460690795,1.3644362448873573,0.024918305897221726,0.0697142857142857,0.0,0.0,False,0.49228571428571427,9.627619047619048,17.676566627499618,18.208777430924716,64.5142857142857,35,18.79794887346809,24.257142857142856,0.838,2,2,0.2,30,,,,35
0.18536507936507937,0.0,0.0,efpb__021,efpb,0.4352263883373855,1.1713992306174221,0.022436036867060992,0.08628571428571427,0.0,0.0,False,0.5088571428571429,9.433904761904762,18.225049530324995,18.01574041665478,64.22857142857143,35,18.39947164338769,24.37142857142857,0.84,2,4,0.05,30,,,,35
0.18523809523809523,0.0,0.0,efpb__022,efpb,0.41673555172754895,1.149535269507216,0.022209630953323675,0.08657142857142856,0.0,0.0,False,0.5091428571428571,9.39088888888889,18.173018541900213,17.993876455544573,64.28571428571429,35,18.42959712315602,24.37142857142857,0.844,1,2,0,30,,,,25
0.17942857142857144,0.0,0.0,efpb__023,efpb,0.43065451904954805,-0.7931250701585981,0.019184077030824545,-0.07114285714285715,0.0,0.0,False,0.3514285714285714,8.86095238095238,12.683781656584923,16.05121611587876,69.77142857142857,35,17.438624265435173,19.085714285714285,0.562,1,4,0,90,,,,35
0.18777777777777777,0.0,0.0,efpb__024,efpb,2.2239047990769074,4.653862685343282,0.29449697075914805,0.6691428571428572,0.0,0.0,False,1.0917142857142856,7.454857142857143,44.207654882115165,21.49820387138064,68.85714285714286,35,14.461829668397097,18.0,5.152,1.0,0,0.1,90,,,,25
0.18095238095238095,0.0,0.0,efpb__025,efpb,7.815601408414128,9.080035083220581,0.27417143102343056,0.35457142857142854,0.0,0.0,False,0.7771428571428571,10.920222222222224,18.735684176533574,25.924376269257937,64.4,35,45.27150226665543,50.17142857142857,2.726,1.0,0,0.1,30,,,,15
0.1852063492063492,0.0,0.0,efpb__026,efpb,0.0750659218702825,-0.0763157336604071,0.005637296483657556,0.013714285714285712,0.0,0.0,False,0.43628571428571433,9.266285714285715,14.79112147185098,16.76802545237695,65.4,35,17.893105885384085,21.62857142857143,0.558,1,4,0.05,60,,,,25
0.18406349206349207,0.0,0.0,efpb__027,efpb,0.03776919364660511,0.011157038451355586,0.005677190519691828,-0.0068571428571428585,0.0,0.0,False,0.41571428571428576,9.313555555555556,14.517163598602636,16.855498224488713,65.65714285714286,35,18.031595009639435,21.857142857142858,0.558,2,2,0.05,60,,,,25
0.1819047619047619,0.0,0.0,efpb__028,efpb,7.823000763045652,8.696923606120569,0.2739693290813972,0.356,0.0,0.0,False,0.7785714285714286,10.6564126984127,18.835244036985255,25.541264792157925,64.31428571428572,35,44.74104168080473,50.2,2.7319999999999998,2,4,0,30,,,,15
0.17825396825396825,0.0,0.0,efpb__029,efpb,8.564371108996829,12.184385833671186,0.3411136482294476,0.484,0.0,0.0,False,0.9065714285714286,11.683396825396825,14.887977653262048,29.028727019708544,65.17142857142858,35,56.21162255142761,67.77142857142857,3.956,2,4,0.05,60,,,,15
0.19806349206349205,0.0,0.0,equal_bargaining__000,equal_bargaining,1.0896622243678225,1.5676182037901314,0.1455516145874157,0.2651428571428571,0.0,0.0,False,2.424,5.631111111111111,104.27692934499393,31.82699305938388,67.22857142857143,35,11.567360800919232,19.82857142857143,8.948,,,,30,,,,15
0.1966031746031746,0.0,0.0,equal_bargaining__001,equal_bargaining,0.1129183691840245,0.10619419473040839,0.061713546525296155,0.06942857142857144,0.0,0.0,False,2.228285714285714,6.07863492063492,94.21927211684283,30.365569050324154,66.97142857142858,35,12.302896560085,23.285714285714285,8.948,,,,30,,,,25
0.1947936507936508,0.0,0.0,equal_bargaining__002,equal_bargaining,0.030988757023407067,0.04448049137707366,0.0,0.0,0.0,0.0,False,2.158857142857143,6.426,91.5125782392918,30.30385534697082,66.6,35,12.9269240298526,25.97142857142857,8.948,,,,30,,,,35
0.18777777777777777,0.0,0.0,equal_bargaining__003,equal_bargaining,13.927098963714977,14.164660099864745,0.07173403591575973,0.09257142857142857,0.0,0.0,False,2.2514285714285713,8.027301587301586,94.11762629722466,44.424034955458495,65.0,35,40.189720820650194,49.885714285714286,9.196,,,,60,,,,15
0.1949206349206349,0.0,0.0,equal_bargaining__004,equal_bargaining,0.0,0.0,0.0,0.0,0.0,0.0,True,2.158857142857143,6.395777777777778,91.5125782392918,30.259374855593748,66.62857142857143,35,12.871625401399083,26.02857142857143,8.948,,,,60,,,,25
0.1947936507936508,0.0,0.0,equal_bargaining__005,equal_bargaining,0.030988757023407067,0.04448049137707366,0.0,0.0,0.0,0.0,False,2.158857142857143,6.426,91.5125782392918,30.30385534697082,66.6,35,12.9269240298526,25.97142857142857,8.948,,,,60,,,,35
0.18673015873015875,0.0,0.0,equal_bargaining__006,equal_bargaining,13.932071468060485,13.97559474362028,0.03609032286585734,0.04342857142857143,0.0,0.0,False,2.2022857142857144,8.270920634920635,91.60441497398568,44.234969599214025,64.8,35,40.62055117043988,52.57142857142857,9.196,,,,90,,,,15
0.1949206349206349,0.0,0.0,equal_bargaining__007,equal_bargaining,0.0,0.0,0.0,0.0,0.0,0.0,False,2.158857142857143,6.395777777777778,91.5125782392918,30.259374855593748,66.62857142857143,35,12.871625401399083,26.02857142857143,8.948,,,,90,,,,25
0.1947936507936508,0.0,0.0,equal_bargaining__008,equal_bargaining,0.030988757023407067,0.04448049137707366,0.0,0.0,0.0,0.0,False,2.158857142857143,6.426,91.5125782392918,30.30385534697082,66.6,35,12.9269240298526,25.97142857142857,8.948,,,,90,,,,35
0.15555555555555556,0.0,0.0,fixed_time__000,fixed_time,1.3448701687438287,3.9968456221990984,0.11115972739260203,0.42628571428571427,0.0,0.0,False,0.9279999999999999,8.166190476190476,49.50322573899961,24.35651124293466,60.0,35,16.25417706115738,21.97142857142857,3.476,,,,,,45,static,
0.14,0.0,0.0,fixed_time__001,fixed_time,1.7085816312928614,7.303840106986591,0.15766646151047498,0.7054285714285714,0.0,0.0,False,1.2071428571428573,8.537079365079364,62.13484614957794,27.663505727722153,54.0,35,16.64908703169464,24.285714285714285,4.214,,,,,,50,static,
0.11666666666666667,0.05714285714285715,2.0,fixed_time__002,fixed_time,2.449643585873647,14.93162794788804,0.2464467975235301,1.2454285714285713,0.0,0.0,False,1.747142857142857,8.6664126984127,90.18990148996376,35.2912935686236,45.0,35,17.72799407183694,28.057142857142857,5.538,,,,,,60,static,
0.09333333333333334,0.0,0.0,fixed_time__003,fixed_time,2.0133623423729268,14.535003642886743,0.18698957093874496,1.0474285714285714,0.0,0.0,False,1.549142857142857,9.729523809523808,79.66042245763988,34.894669263622305,36.0,35,20.562352667597498,34.05714285714286,4.842,,,,,,75,static,
0.07777777777777778,0.0,0.0,fixed_time__004,fixed_time,1.9813788871550508,18.414115297207474,0.17964553600755842,1.0997142857142856,0.0,0.0,False,1.6014285714285714,11.567873015873015,82.8074072673361,38.773780917943036,30.0,35,25.095868544554286,42.08571428571429,4.826,,,,,,90,static,
0.058888888888888886,0.0,0.0,fixed_time__005,fixed_time,2.249222815569671,26.293501846280428,0.146831603573356,1.1885714285714286,0.0,0.0,False,1.6902857142857144,15.565555555555555,84.54630538343567,46.65316746701599,22.0,35,34.0117434770663,57.14285714285714,4.6080000000000005,,,,,,120,static,
0.18666666666666668,0.0,0.0,fixed_time__006,fixed_time,0.0,0.0,0.0,0.0,0.0,0.0,True,0.5017142857142858,9.05263492063492,23.419427702574108,20.359665620735562,73.0,35,19.03803483725147,19.457142857142856,1.586,,,,,,37,demand_based,
0.17555555555555555,0.0,0.0,fixed_time__007,fixed_time,0.6987562882834903,0.9560637873349068,0.03979841159426052,0.13428571428571426,0.0,0.0,False,0.636,8.699174603174603,31.09495643474108,21.31572940807047,67.0,35,18.07537426468975,20.914285714285715,2.27,,,,,,40,demand_based,
0.15555555555555556,0.0,0.0,fixed_time__008,fixed_time,0.5859101903387383,0.3938127837825934,0.012503060849737749,0.07857142857142856,0.0,0.0,False,0.5802857142857143,9.082571428571429,27.30058761709694,20.753478404518155,60.0,35,18.718640630919257,23.228571428571428,1.812,,,,,,45,demand_based,
0.14,0.0,0.0,fixed_time__009,fixed_time,0.5640803008728748,0.3959518107423285,0.02000144052435273,0.027428571428571413,0.0,0.0,False,0.5291428571428571,9.86231746031746,23.44893975739535,20.75561743147789,54.0,35,20.037473061957876,25.8,1.34,,,,,,50,demand_based,
0.11666666666666667,0.0,0.0,fixed_time__010,fixed_time,0.4955700692692404,3.7654473504857675,0.027987048968478003,0.08028571428571427,0.0,0.0,False,0.582,11.512761904761906,25.926447479690793,24.125112971221327,45.0,35,24.02982619323229,31.02857142857143,1.284,,,,,,60,demand_based,
0.09333333333333334,0.0,0.0,fixed_time__011,fixed_time,0.4342755991831494,7.177197564638995,0.04474669268898698,0.13171428571428573,0.0,0.0,False,0.6334285714285715,13.422984126984126,27.62294267209439,27.536863185374557,36.0,35,28.45090446650132,38.17142857142857,1.116,,,,,,75,demand_based,
0.07777777777777778,0.0,0.0,fixed_time__012,fixed_time,0.4930231191933971,11.070412178783123,0.0534593000207025,0.2217142857142857,0.0,0.0,False,0.7234285714285714,15.21568253968254,29.86444082921633,31.430077799518685,30.0,35,32.65055408213373,47.31428571428572,1.094,,,,,,90,demand_based,
0.058888888888888886,0.0,0.0,fixed_time__013,fixed_time,0.6138381840805103,18.89427687142268,0.06457499804219013,0.4337142857142857,0.0,0.0,False,0.9354285714285714,18.282666666666668,35.91072334588203,39.25394249215824,22.142857142857142,35,41.56888929037109,63.05714285714286,1.1520000000000001,,,,,,120,demand_based,
